ENODEB_ID,CELL_ID,INDOOR,ENODEB_TYPE,PU_ID,NBR_DISTANCE_VORONOI,SITE_DENSITY_TYPE,SERVING_TYPE,ANTENNA_ID,LONGITUDE,LATITUDE,AZIMUTH,BEAMWIDTH_H,PATHLOSS_DISTANCE,FINAL_DISTANCE
119996,52,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,59,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,51,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,11,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,53,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,54,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,55,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,56,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,57,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,58,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,6,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,44,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,60,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,61,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,62,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,63,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,64,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,115,100,200.0
119996,10,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,1,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,7,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,5,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,43,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,9,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,33,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,15,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,16,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,2,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,13,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,12,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,3,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,31,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,32,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,34,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,42,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,35,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,36,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,37,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,38,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,39,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,4,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,40,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,41,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,66,100,200.0
119996,8,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
119996,14,1,6,9104,100.0,1,0,1,8.563375,47.452201,0,112,100,200.0
113067,142,1,6,9103,100.0,1,0,1,6.118507,46.235597,0,81,100,200.0
113067,36,1,6,9103,100.0,1,0,1,6.105618,46.229822999999996,0,345,100,200.0
113067,41,1,6,9103,100.0,1,0,1,6.113107,46.233737,0,90,100,200.0
113067,43,1,6,9103,100.0,1,0,1,6.10975,46.230503000000006,0,290,100,200.0
113067,44,1,6,9103,100.0,1,0,1,6.10975,46.230503000000006,0,290,100,200.0
113067,45,1,6,9103,100.0,1,0,1,6.105618,46.229822999999996,0,290,100,200.0
113067,141,1,6,9103,100.0,1,0,1,6.1202309999999995,46.233989,0,115,100,200.0
113067,47,1,6,9103,100.0,1,0,1,6.117486,46.235999,0,81,100,200.0
113067,48,1,6,9103,100.0,1,0,1,6.117414,46.235997999999995,0,81,100,200.0
113067,49,1,6,9103,100.0,1,0,1,6.1202309999999995,46.233989,0,115,100,200.0
113067,5,1,6,9103,100.0,1,0,1,6.105618,46.229822999999996,0,300,100,200.0
113067,9,1,6,9103,100.0,1,0,1,6.1202309999999995,46.233989,0,112,100,200.0
113067,102,1,6,9103,100.0,1,0,1,6.118507,46.235597,0,85,100,200.0
113067,6,1,6,9103,100.0,1,0,1,6.105618,46.229822999999996,0,300,100,200.0
113067,1,1,6,9103,100.0,1,0,1,6.113107,46.233734999999996,0,86,100,200.0
113067,104,1,6,9103,100.0,1,0,1,6.11998,46.23368,0,85,100,200.0
113067,103,1,6,9103,100.0,1,0,1,6.118507,46.235597,0,85,100,200.0
113067,7,1,6,9103,100.0,1,0,1,6.117486,46.235999,0,85,100,200.0
113067,8,1,6,9103,100.0,1,0,1,6.117414,46.235997999999995,0,85,100,200.0
113067,4,1,6,9103,100.0,1,0,1,6.10975,46.230503000000006,0,300,100,200.0
113067,46,1,6,9103,100.0,1,0,1,6.105618,46.229822999999996,0,290,100,200.0
113067,35,1,6,9103,100.0,1,0,1,6.105618,46.229822999999996,0,345,100,200.0
113067,2,1,6,9103,100.0,1,0,1,6.113042,46.233734000000005,0,86,100,200.0
113067,145,1,6,9103,100.0,1,0,1,6.114763,46.234926,0,81,100,200.0
113067,3,1,6,9103,100.0,1,0,1,6.10975,46.230503000000006,0,300,100,200.0
113067,144,1,6,9103,100.0,1,0,1,6.11998,46.23368,0,81,100,200.0
113067,143,1,6,9103,100.0,1,0,1,6.118507,46.235597,0,81,100,200.0
113067,146,1,6,9103,100.0,1,0,1,6.114763,46.234926,0,81,100,200.0
113067,105,1,6,9103,100.0,1,0,1,6.114763,46.234926,0,85,100,200.0
113067,101,1,6,9103,100.0,1,0,1,6.1202309999999995,46.233989,0,112,100,200.0
113067,106,1,6,9103,100.0,1,0,1,6.114763,46.234926,0,85,100,200.0
117355,119,1,6,9107,100.0,1,0,1,6.5641,46.520404,0,85,100,200.0
117355,116,1,6,9107,100.0,1,0,1,6.561509,46.517072999999996,90,360,100,200.0
117355,156,1,6,9107,100.0,1,0,1,6.561509,46.517072999999996,120,36,100,200.0
117355,115,1,6,9107,100.0,1,0,1,6.561509,46.517072999999996,0,360,100,200.0
117355,117,1,6,9107,100.0,1,0,1,6.561509,46.517072999999996,270,360,100,200.0
117355,159,1,6,9107,100.0,1,0,1,6.5641,46.520404,0,81,100,200.0
117355,158,1,6,9107,100.0,1,0,1,6.564417999999999,46.520891999999996,0,208,100,200.0
117355,160,1,6,9107,100.0,1,0,1,6.563225999999999,46.519696,0,360,100,200.0
117355,157,1,6,9107,100.0,1,0,1,6.561509,46.517072999999996,240,36,100,200.0
117355,151,1,6,9107,100.0,1,0,1,6.561875,46.518615000000004,0,360,100,200.0
117355,155,1,6,9107,100.0,1,0,1,6.561509,46.517072999999996,0,36,100,200.0
117355,163,1,6,9107,100.0,1,0,1,6.5642119999999995,46.523149,0,81,100,200.0
117355,164,1,6,9107,100.0,1,0,1,6.5642119999999995,46.523149,0,81,100,200.0
117355,165,1,6,9107,100.0,1,0,1,6.565589999999999,46.525786,0,360,100,200.0
117355,150,1,6,9107,100.0,1,0,1,6.565413,46.519838,0,360,100,200.0
117355,149,1,6,9107,100.0,1,0,1,6.565413,46.519838,0,360,100,200.0
117355,120,1,6,9107,100.0,1,0,1,6.563225999999999,46.519696,0,360,100,200.0
117355,121,1,6,9107,100.0,1,0,1,6.565975,46.522954999999996,0,360,100,200.0
117355,122,1,6,9107,100.0,1,0,1,6.565975,46.522954999999996,0,360,100,200.0
117355,123,1,6,9107,100.0,1,0,1,6.5642119999999995,46.523149,0,360,100,200.0
117355,124,1,6,9107,100.0,1,0,1,6.5642119999999995,46.523149,0,85,100,200.0
117355,125,1,6,9107,100.0,1,0,1,6.565589999999999,46.525786,0,360,100,200.0
117355,118,1,6,9107,100.0,1,0,1,6.564417999999999,46.520891999999996,0,183,100,200.0
117355,161,1,6,9107,100.0,1,0,1,6.565975,46.522954999999996,0,81,100,200.0
117355,113,1,6,9107,100.0,1,0,1,6.561509,46.517072999999996,0,360,100,200.0
117355,109,1,6,9107,100.0,1,0,1,6.565413,46.519838,0,85,100,200.0
117355,110,1,6,9107,100.0,1,0,1,6.565413,46.519838,0,360,100,200.0
117355,111,1,6,9107,100.0,1,0,1,6.561875,46.518615000000004,0,360,100,200.0
117355,112,1,6,9107,100.0,1,0,1,6.561509,46.517072999999996,0,61,100,200.0
117355,114,1,6,9107,100.0,1,0,1,6.561509,46.517072999999996,0,360,100,200.0
113306,32,1,6,9103,100.0,1,0,1,6.109024,46.232634999999995,0,108,100,200.0
113306,38,1,6,9103,100.0,1,0,1,6.109253,46.2328,0,108,100,200.0
113306,4,1,6,9103,100.0,1,0,1,6.1091,46.232690000000005,0,314,100,200.0
113306,41,1,6,9103,100.0,1,0,1,6.108985,46.232608,0,68,100,200.0
113306,42,1,6,9103,100.0,1,0,1,6.109024,46.232634999999995,0,320,100,200.0
113306,43,1,6,9103,100.0,1,0,1,6.109062000000001,46.232663,0,68,100,200.0
113306,36,1,6,9103,100.0,1,0,1,6.109177,46.232745,0,108,100,200.0
113306,44,1,6,9103,100.0,1,0,1,6.1091,46.232690000000005,0,320,100,200.0
113306,45,1,6,9103,100.0,1,0,1,6.109138,46.232718,0,320,100,200.0
113306,46,1,6,9103,100.0,1,0,1,6.109177,46.232745,0,320,100,200.0
113306,47,1,6,9103,100.0,1,0,1,6.109215,46.232773,0,320,100,200.0
113306,48,1,6,9103,100.0,1,0,1,6.109253,46.2328,0,320,100,200.0
113306,6,1,6,9103,100.0,1,0,1,6.109177,46.232745,0,314,100,200.0
113306,7,1,6,9103,100.0,1,0,1,6.109215,46.232773,0,314,100,200.0
113306,8,1,6,9103,100.0,1,0,1,6.109253,46.2328,0,314,100,200.0
113306,37,1,6,9103,100.0,1,0,1,6.109215,46.232773,0,108,100,200.0
113306,5,1,6,9103,100.0,1,0,1,6.109138,46.232718,0,314,100,200.0
113306,35,1,6,9103,100.0,1,0,1,6.109138,46.232718,0,108,100,200.0
113306,34,1,6,9103,100.0,1,0,1,6.1091,46.232690000000005,0,108,100,200.0
113306,33,1,6,9103,100.0,1,0,1,6.109062000000001,46.232663,0,68,100,200.0
113306,31,1,6,9103,100.0,1,0,1,6.108985,46.232608,0,68,100,200.0
113306,3,1,6,9103,100.0,1,0,1,6.109062000000001,46.232663,0,71,100,200.0
113306,2,1,6,9103,100.0,1,0,1,6.109024,46.232634999999995,0,314,100,200.0
113306,1,1,6,9103,100.0,1,0,1,6.108985,46.232608,0,71,100,200.0
113301,45,1,6,9103,100.0,1,0,1,6.165349,46.200779,0,300,100,200.0
113301,4,1,6,9103,100.0,1,0,1,6.165285,46.200733,0,310,100,200.0
113301,6,1,6,9103,100.0,1,0,1,6.165412,46.200825,0,310,100,200.0
113301,5,1,6,9103,100.0,1,0,1,6.165349,46.200779,0,310,100,200.0
113301,41,1,6,9103,100.0,1,0,1,6.165094,46.200596000000004,0,300,100,200.0
113301,42,1,6,9103,100.0,1,0,1,6.165157,46.200641999999995,0,300,100,200.0
113301,43,1,6,9103,100.0,1,0,1,6.165221,46.200688,0,300,100,200.0
113301,44,1,6,9103,100.0,1,0,1,6.165285,46.200733,0,300,100,200.0
113301,46,1,6,9103,100.0,1,0,1,6.165412,46.200825,0,300,100,200.0
113301,23,1,6,9103,100.0,1,0,1,6.165221,46.200688,0,360,100,200.0
113301,34,1,6,9103,100.0,1,0,1,6.165285,46.200733,0,305,100,200.0
113301,24,1,6,9103,100.0,1,0,1,6.165285,46.200733,0,360,100,200.0
113301,33,1,6,9103,100.0,1,0,1,6.165221,46.200688,0,305,100,200.0
113301,1,1,6,9103,100.0,1,0,1,6.165094,46.200596000000004,0,310,100,200.0
113301,2,1,6,9103,100.0,1,0,1,6.165157,46.200641999999995,0,310,100,200.0
113301,22,1,6,9103,100.0,1,0,1,6.165157,46.200641999999995,0,360,100,200.0
113301,21,1,6,9103,100.0,1,0,1,6.165094,46.200596000000004,0,360,100,200.0
113301,25,1,6,9103,100.0,1,0,1,6.165349,46.200779,0,360,100,200.0
113301,26,1,6,9103,100.0,1,0,1,6.165412,46.200825,0,360,100,200.0
113301,3,1,6,9103,100.0,1,0,1,6.165221,46.200688,0,310,100,200.0
113301,31,1,6,9103,100.0,1,0,1,6.165094,46.200596000000004,0,305,100,200.0
113301,32,1,6,9103,100.0,1,0,1,6.165157,46.200641999999995,0,305,100,200.0
19147,3,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,238,1049.21
19147,4,0,5,9104,604.96,2,0,1,8.559398,47.354669,170,53,364,3784.7299999999996
19147,35,0,5,9104,1027.27,2,0,1,8.596003999999999,47.397008,26,41,163,4392.83
19147,34,0,5,9104,604.95,2,0,1,8.559398,47.354669,170,41,255,3784.7299999999996
19147,33,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,175,1049.21
19147,32,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,175,1049.21
19147,31,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,175,1049.21
19147,2,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,238,1049.21
19147,25,0,5,9104,1027.27,2,0,1,8.596003999999999,47.397008,26,69,550,4392.83
19147,24,0,5,9104,604.95,2,0,1,8.559398,47.354669,170,69,823,3784.7299999999996
19147,23,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,535,1049.21
19147,22,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,535,1049.21
19147,21,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,535,1049.21
19147,42,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,225,1049.21
19147,41,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,225,1049.21
19147,1,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,238,1049.21
19147,43,0,5,9104,211.72,1,0,1,8.547821,47.367661,0,360,225,1049.21
19147,45,0,5,9104,1027.27,2,0,1,8.596003999999999,47.397008,26,54,216,4392.83
19147,5,0,5,9104,1027.27,2,0,1,8.596003999999999,47.397008,26,53,236,4392.83
19147,44,0,5,9104,604.96,2,0,1,8.559398,47.354669,170,54,337,3784.7299999999996
120068,25,0,5,9106,2926.16,4,0,1,7.1928279999999996,47.357292,0,43,855,15981.94
120068,44,0,5,9106,2125.66,3,0,1,7.179800999999999,47.368605,0,65,469,10717.48
120068,43,0,5,9106,1745.06,3,0,1,7.175161,47.369944,0,65,427,10504.42
120068,42,0,5,9106,1964.48,3,0,1,7.162244,47.384295,0,65,469,9816.34
120068,41,0,5,9106,1966.07,3,0,1,7.1502360000000005,47.400643,0,65,418,9554.34
120068,4,0,5,9106,2125.66,3,0,1,7.179800999999999,47.368605,0,65,410,10717.48
120068,3,0,5,9106,1745.06,3,0,1,7.175161,47.369944,0,65,377,10504.42
120068,26,0,5,9106,2001.79,3,0,1,7.2070490000000005,47.343928000000005,0,43,833,9295.44
120068,23,0,5,9106,1745.06,3,0,1,7.175161,47.369944,0,43,833,10504.42
120068,24,0,5,9106,2125.66,3,0,1,7.179800999999999,47.368605,0,43,880,10717.48
120068,46,0,5,9106,2001.79,3,0,1,7.2070490000000005,47.343928000000005,0,65,427,9295.44
14718,1,1,6,9105,100.0,1,0,1,8.359164,47.0925,0,360,100,200.0
111075,6,1,6,9102,100.0,1,0,1,7.4684539999999995,46.958457,0,360,100,200.0
111075,5,1,6,9102,100.0,1,0,1,7.468532000000001,46.958457,0,360,100,200.0
111075,46,1,6,9102,100.0,1,0,1,7.4684539999999995,46.958457,0,360,100,200.0
111075,45,1,6,9102,100.0,1,0,1,7.468532000000001,46.958457,0,360,100,200.0
111075,44,1,6,9102,100.0,1,0,1,7.468611,46.958457,0,360,100,200.0
120068,45,0,5,9106,2926.16,4,0,1,7.1928279999999996,47.357292,0,65,439,15981.94
120068,6,0,5,9106,2001.79,3,0,1,7.2070490000000005,47.343928000000005,0,65,377,9295.44
120068,5,0,5,9106,2926.16,4,0,1,7.1928279999999996,47.357292,0,65,387,15981.94
111075,41,1,6,9102,100.0,1,0,1,7.4688479999999995,46.958457,0,81,100,200.0
14718,6,1,6,9105,100.0,1,0,1,8.359361,47.092498,0,360,100,200.0
14718,5,1,6,9105,100.0,1,0,1,8.359322,47.092498,0,360,100,200.0
14718,46,1,6,9105,100.0,1,0,1,8.359361,47.092498,0,81,100,200.0
14718,45,1,6,9105,100.0,1,0,1,8.359322,47.092498,0,81,100,200.0
14718,44,1,6,9105,100.0,1,0,1,8.359282,47.092499,0,81,100,200.0
14718,43,1,6,9105,100.0,1,0,1,8.359243,47.092499,0,81,100,200.0
14718,42,1,6,9105,100.0,1,0,1,8.359202999999999,47.092499,0,81,100,200.0
14718,41,1,6,9105,100.0,1,0,1,8.359164,47.0925,0,81,100,200.0
14718,4,1,6,9105,100.0,1,0,1,8.359282,47.092499,0,360,100,200.0
14718,36,1,6,9105,100.0,1,0,1,8.359361,47.092498,0,163,100,200.0
14718,35,1,6,9105,100.0,1,0,1,8.359322,47.092498,0,163,100,200.0
14718,34,1,6,9105,100.0,1,0,1,8.359282,47.092499,0,163,100,200.0
14718,33,1,6,9105,100.0,1,0,1,8.359243,47.092499,0,163,100,200.0
14718,32,1,6,9105,100.0,1,0,1,8.359202999999999,47.092499,0,163,100,200.0
14718,31,1,6,9105,100.0,1,0,1,8.359164,47.0925,0,163,100,200.0
14718,3,1,6,9105,100.0,1,0,1,8.359243,47.092499,0,360,100,200.0
14718,2,1,6,9105,100.0,1,0,1,8.359202999999999,47.092499,0,360,100,200.0
111075,42,1,6,9102,100.0,1,0,1,7.468769,46.958457,0,360,100,200.0
111075,43,1,6,9102,100.0,1,0,1,7.46869,46.958457,0,360,100,200.0
111075,4,1,6,9102,100.0,1,0,1,7.468611,46.958457,0,360,100,200.0
111075,36,1,6,9102,100.0,1,0,1,7.4684539999999995,46.958457,0,360,100,200.0
111075,2,1,6,9102,100.0,1,0,1,7.468769,46.958457,0,360,100,200.0
111075,1,1,6,9102,100.0,1,0,1,7.4688479999999995,46.958457,0,360,100,200.0
113092,44,1,6,9103,100.0,1,0,1,6.102776,46.166092,0,360,100,200.0
113092,43,1,6,9103,100.0,1,0,1,6.102712,46.166046,0,360,100,200.0
113092,45,1,6,9103,100.0,1,0,1,6.102074,46.165679,0,360,100,200.0
113092,46,1,6,9103,100.0,1,0,1,6.102137,46.165725,0,360,100,200.0
113092,47,1,6,9103,100.0,1,0,1,6.102474,46.165189,0,360,100,200.0
113092,48,1,6,9103,100.0,1,0,1,6.102538,46.165234999999996,0,360,100,200.0
113092,49,1,6,9103,100.0,1,0,1,6.103241000000001,46.165603000000004,0,360,100,200.0
113092,5,1,6,9103,100.0,1,0,1,6.102074,46.165679,0,360,100,200.0
113092,6,1,6,9103,100.0,1,0,1,6.102137,46.165725,0,360,100,200.0
113092,7,1,6,9103,100.0,1,0,1,6.102474,46.165189,0,360,100,200.0
113092,8,1,6,9103,100.0,1,0,1,6.102538,46.165234999999996,0,360,100,200.0
113092,9,1,6,9103,100.0,1,0,1,6.103241000000001,46.165603000000004,0,360,100,200.0
113092,42,1,6,9103,100.0,1,0,1,6.103414,46.16646,0,360,100,200.0
113092,1,1,6,9103,100.0,1,0,1,6.103351,46.166414,0,360,100,200.0
111075,31,1,6,9102,100.0,1,0,1,7.4688479999999995,46.958457,0,163,100,200.0
111075,35,1,6,9102,100.0,1,0,1,7.468532000000001,46.958457,0,360,100,200.0
111075,34,1,6,9102,100.0,1,0,1,7.468611,46.958457,0,360,100,200.0
120068,22,0,5,9106,1964.48,3,0,1,7.162244,47.384295,0,43,880,9816.34
120068,21,0,5,9106,1966.07,3,0,1,7.1502360000000005,47.400643,0,43,824,9554.34
120068,2,0,5,9106,1964.48,3,0,1,7.162244,47.384295,0,65,410,9816.34
120068,1,0,5,9106,1966.07,3,0,1,7.1502360000000005,47.400643,0,65,369,9554.34
111075,33,1,6,9102,100.0,1,0,1,7.46869,46.958457,0,360,100,200.0
111075,32,1,6,9102,100.0,1,0,1,7.468769,46.958457,0,360,100,200.0
111075,3,1,6,9102,100.0,1,0,1,7.46869,46.958457,0,360,100,200.0
113092,2,1,6,9103,100.0,1,0,1,6.103414,46.16646,0,360,100,200.0
113092,3,1,6,9103,100.0,1,0,1,6.102712,46.166046,0,360,100,200.0
113092,4,1,6,9103,100.0,1,0,1,6.102776,46.166092,0,360,100,200.0
113092,41,1,6,9103,100.0,1,0,1,6.103351,46.166414,0,360,100,200.0
19986,22,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,2,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,3,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,24,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,23,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,31,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,21,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,43,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,42,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,41,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,4,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,34,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,33,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,32,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,1,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19986,44,1,5,9104,100.0,1,0,1,8.535451,47.403535,0,360,100,200.0
19814,43,0,5,9109,2149.53,3,0,1,8.543257,47.213308000000005,220,54,335,7262.59
116506,41,0,1,9109,1715.44,3,0,1,9.298103,47.550528,30,63,1482,7541.24
19814,21,0,5,9109,2115.64,3,0,1,8.576967,47.238339,0,360,603,6601.74
19814,22,0,5,9109,2115.64,3,0,1,8.576967,47.238339,0,360,603,6601.74
19814,23,0,5,9109,2149.53,3,0,1,8.543257,47.213308000000005,220,69,807,7262.59
19814,24,0,5,9109,1573.25,3,0,1,8.59286,47.256235,310,69,883,5709.83
19814,3,0,5,9109,2149.53,3,0,1,8.543257,47.213308000000005,220,53,363,7262.59
19814,31,0,5,9109,2115.64,3,0,1,8.576967,47.238339,0,360,200,6601.74
19814,32,0,5,9109,2115.64,3,0,1,8.576967,47.238339,0,360,200,6601.74
19814,33,0,5,9109,2149.53,3,0,1,8.543257,47.213308000000005,220,41,254,7262.59
19814,34,0,5,9109,1573.25,3,0,1,8.59286,47.256235,310,41,281,5709.83
19814,4,0,5,9109,1573.25,3,0,1,8.59286,47.256235,310,53,400,5709.83
19814,41,0,5,9109,2115.64,3,0,1,8.576967,47.238339,0,360,256,6601.74
19814,42,0,5,9109,2115.64,3,0,1,8.576967,47.238339,0,360,256,6601.74
19814,44,0,5,9109,1573.25,3,0,1,8.59286,47.256235,310,54,371,5709.83
116506,24,0,1,9109,4213.83,5,0,1,9.29804,47.550538,300,61,3739,13993.880000000001
116506,3,0,1,9109,1257.83,3,0,1,9.298082,47.550470000000004,210,63,1529,9008.75
116506,31,0,1,9109,1715.44,3,0,1,9.298103,47.550528,30,61,1199,7541.24
116506,32,0,1,9109,643.54,2,0,1,9.298103,47.550528,120,61,1023,3591.2
116506,33,0,1,9109,1257.83,3,0,1,9.298082,47.550470000000004,210,61,1121,9008.75
116506,34,0,1,9109,4213.83,5,0,1,9.29804,47.550538,300,61,1282,13993.880000000001
19814,2,0,5,9109,2115.64,3,0,1,8.576967,47.238339,0,360,271,6601.74
19814,1,0,5,9109,2115.64,3,0,1,8.576967,47.238339,0,360,271,6601.74
116506,23,0,1,9109,1257.83,3,0,1,9.298082,47.550470000000004,210,61,3204,9008.75
119080,32,0,1,9109,1438.55,3,0,1,8.702432,47.508957,63,59,824,3699.95
116506,1,0,1,9109,1715.44,3,0,1,9.298103,47.550528,30,63,1636,7541.24
119080,44,0,1,9109,1109.06,2,0,1,8.702430999999999,47.508955,243,59,915,3722.2400000000002
119080,43,0,1,9109,1454.33,3,0,1,8.702430999999999,47.508955,153,59,1011,3866.2
119080,42,0,1,9109,1438.55,3,0,1,8.702432,47.508957,63,59,1011,3699.95
119080,41,0,1,9109,1099.79,2,0,1,8.702432,47.508957,333,59,927,3702.2699999999995
119080,4,0,1,9109,1109.06,2,0,1,8.702430999999999,47.508955,243,59,1063,3722.2400000000002
119080,34,0,1,9109,1109.06,2,0,1,8.702430999999999,47.508955,243,59,744,3722.2400000000002
119080,33,0,1,9109,1454.33,3,0,1,8.702430999999999,47.508955,153,59,824,3866.2
119080,31,0,1,9109,1099.79,2,0,1,8.702432,47.508957,333,59,754,3702.2699999999995
116506,22,0,1,9109,643.54,2,0,1,9.298103,47.550528,120,61,2969,3591.2
119080,3,0,1,9109,1454.33,3,0,1,8.702430999999999,47.508955,153,59,1164,3866.2
119080,24,0,1,9109,1109.06,2,0,1,8.702430999999999,47.508955,243,71,2233,3722.2400000000002
119080,23,0,1,9109,1454.33,3,0,1,8.702430999999999,47.508955,153,71,2405,3866.2
119080,22,0,1,9109,1438.55,3,0,1,8.702432,47.508957,63,71,2405,3699.95
119080,21,0,1,9109,1099.79,2,0,1,8.702432,47.508957,333,71,2233,3702.2699999999995
119080,2,0,1,9109,1438.55,3,0,1,8.702432,47.508957,63,59,1164,3699.95
119080,1,0,1,9109,1099.79,2,0,1,8.702432,47.508957,333,59,1070,3702.2699999999995
116506,21,0,1,9109,1715.44,3,0,1,9.298103,47.550528,30,61,3497,7541.24
116506,4,0,1,9109,4213.83,5,0,1,9.29804,47.550538,300,63,1749,13993.880000000001
116506,2,0,1,9109,643.54,2,0,1,9.298103,47.550528,120,63,1403,3591.2
116506,42,0,1,9109,643.54,2,0,1,9.298103,47.550528,120,63,1269,3591.2
116506,44,0,1,9109,4213.83,5,0,1,9.29804,47.550538,300,63,1585,13993.880000000001
116506,43,0,1,9109,1257.83,3,0,1,9.298082,47.550470000000004,210,63,1385,9008.75
118041,2,0,5,9108,3188.61,4,0,1,7.756608,46.330715999999995,0,53,363,16048.4
118041,21,0,5,9108,2319.19,3,0,1,7.755178,46.320326,20,69,967,15354.27
118041,22,0,5,9108,3188.61,4,0,1,7.756608,46.330715999999995,0,69,873,16048.4
118041,23,0,5,9108,2191.7,3,0,1,7.754662,46.342191,0,69,713,13336.95
118041,24,0,5,9108,2899.18,4,0,1,7.755617999999999,46.350149,0,69,951,15937.34
118041,1,0,5,9108,2319.19,3,0,1,7.755178,46.320326,20,53,410,15354.27
118041,3,0,5,9108,2191.7,3,0,1,7.754662,46.342191,0,53,304,13336.95
